(438, 'GAE 1004', 'GCI-4201'),
(439, 'GCI 2008', 'GCI-4301'),
(440, 'GCI 2003', 'GCI-4401'),
(441, 'GBO 2040', 'GCI-4401'),
(442, 'ANL 2010', 'ANL-2020'),
(443, 'ANL 2020', 'ANL-3010'),
(444, 'ANL 2021', 'ANL-3010'),
(445, 'ANL 3010', 'ANL-3020'),
(446, 'ANL 3011', 'ANL-3020'),
(447, 'GEX 1580', 'GEX-2590'),
(448, 'GEX 2590', 'GEX-2591'),
(449, 'GEX 2591', 'GEX-3590'),
(450, 'MAT 1900', 'GCI-1004'),
(451, 'MAT 1900', 'GGL-2600'),
(452, 'MAT 1920', 'GGL-2600'),
(453, 'PHY 1002', 'GGL-2600'),
(454, 'MAT 1900', 'MAT-1910'),
(455, 'MAT 1920', 'MAT-1910'),
(456, 'GCI 1004', 'GCI-2008'),
(457, 'STT 1000', 'GCI-2009'),
(458, 'STT 1900', 'GCI-2009'),
(459, 'GCI 1004', 'GEX-1000'),
(460, 'GCI 2008', 'GCI-2010'),
(461, 'MAT 1110', 'MAT-2910'),
(462, 'MAT 1900', 'MAT-2910'),
(463, 'PHY 1002', 'MAT-2910'),
(464, 'IFT 1903', 'MAT-2910'),
(465, 'GLO 1901', 'MAT-2910'),
(466, 'IFT 1004', 'MAT-2910'),
(467, 'IFT 1901', 'MAT-2910'),
(468, 'GCI 2008', 'GCI-2012'),
(469, 'GCI 2009', 'GCI-2012'),
(470, 'GCI 2008', 'GCI-4301'),
(471, 'CHM 1903', 'GEX-2004'),
(472, 'GEX 1000', 'GEX-2004'),
(473, 'MCB 1907', 'GEX-2004'),
(474, 'BIO 1003', 'GEX-2004'),
(475, 'GCH 1004', 'GEX-2004'),
(476, 'GGL 2600', 'GEX-2001'),
(477, 'GCI 2009', 'GEX-2001'),
(478, 'GGL 2609', 'GEX-2001'),
(479, 'GEX 1000', 'GEX-2001'),
(480, 'GCI 1005', 'GEX-2001'),
(481, 'CHM 1903', 'GEX-2003'),
(482, 'GEX 1000', 'GEX-2003'),
(483, 'MCB 1907', 'GEX-2003'),
(484, 'BIO 1003', 'GEX-2003'),
(485, 'GCH 1004', 'GEX-2003'),
(486, 'GCI 1003', 'GEX-4006'),
(487, 'GCI 2009', 'GEX-4006'),
(488, 'GAE 1004', 'GAE-3006'),
(489, 'GCI 1002', 'GAE-3006'),
(490, 'GCI 2012', 'GCI-3101'),
(491, 'GEX 2001', 'GEX-3100'),
(492, 'GEX 2003', 'GEX-3500'),
(493, 'GEX 2004', 'GEX-3502'),
(494, 'GGL 2600', 'GGL-4001'),
(495, 'GAE 1004', 'GAE-3007'),
(496, 'GCI 1002', 'GAE-3007'),
(497, 'GCI 1901', 'GAE-3007'),
(498, 'GAE 1004', 'GAE-3008'),
(499, 'GAE 2000', 'GAE-3008'),
(500, 'GCI 2009', 'GAE-3008'),
(501, 'GCI 1005', 'GCI-2102'),
(502, 'GCI 3005', 'GCI-2102'),
(503, 'GCH 1000', 'GCI-2102'),
(504, 'GEX 1000', 'GCI-2102'),
(505, 'GCI 2005', 'GCI-4201'),
(506, 'GCI 1007', 'GCI-4201'),
(507, 'GAE 1004', 'GCI-4201'),
(508, 'GGL 2600', 'GGL-2609'),
(509, 'GEX 1580', 'GEX-3501'),
(510, 'MAT 1900', 'GGL-2601'),
(511, 'MAT 1920', 'GGL-2601'),
